datetime,load_demand_MW,temperature_C,humidity_%,solar_irradiation_Wm2,population,gni_per_capita_usd,power_price_usd_per_kwh,day_of_week,hour_of_day,is_holiday,season,year,month,week_of_year,lag_1_hour_load,lag_1_day_load,moving_avg_7_day,hour
2023-09-28 11:00:00,208.4583,-4.3149,34.5644,0.0,99943.012,10921.6553,0.077,3,11,0,Autumn,2023,9,39,241.8266,226.3426,286.9863,11
2023-09-28 12:00:00,234.8237,-4.0209,23.5609,0.0,99939.1006,11235.0273,0.0849,3,12,0,Autumn,2023,9,39,208.4583,235.0288,287.0938,12
2023-09-28 13:00:00,225.7914,-4.4086,40.466,0.0,100133.3309,11348.1317,0.0843,3,13,0,Autumn,2023,9,39,234.8237,233.0886,286.9406,13
2023-09-28 14:00:00,236.7047,-6.1968,27.1795,0.0,99800.4158,10970.5034,0.0875,3,14,0,Autumn,2023,9,39,225.7914,259.9989,286.8565,14
2023-09-28 15:00:00,293.6739,-5.5052,27.8098,0.0,99825.1434,10691.2045,0.0826,3,15,0,Autumn,2023,9,39,236.7047,247.9076,287.1264,15
2023-09-28 16:00:00,253.0769,-3.1424,26.4199,0.0,99550.5699,11030.2504,0.076,3,16,0,Autumn,2023,9,39,293.6739,225.7174,287.195,16
2023-09-28 17:00:00,278.6055,-2.8475,29.3081,0.0,99978.9293,11329.9764,0.067,3,17,0,Autumn,2023,9,39,253.0769,235.6889,287.1754,17
2023-09-28 18:00:00,304.303,-7.2768,28.1305,0.0,100223.8749,11099.8324,0.0714,3,18,0,Autumn,2023,9,39,278.6055,275.4472,287.2961,18
2023-09-28 19:00:00,285.1164,-8.0451,28.2523,0.0,99865.4313,10725.9442,0.0771,3,19,0,Autumn,2023,9,39,304.303,303.6626,287.3656,19
2023-09-28 20:00:00,295.5712,-6.437,20.2931,0.0,99613.2445,11255.1742,0.0866,3,20,0,Autumn,2023,9,39,285.1164,305.1747,287.2786,20
2023-09-28 21:00:00,329.5083,-2.8928,33.2641,0.0,99951.8917,11160.1996,0.0861,3,21,0,Autumn,2023,9,39,295.5712,334.4962,287.2102,21
2023-09-28 22:00:00,332.4806,-2.5534,33.7748,0.0,100198.5439,11201.043,0.078,3,22,0,Autumn,2023,9,39,329.5083,357.1359,287.1746,22
2023-09-28 23:00:00,341.8256,-6.8326,43.8365,0.0,100063.9846,11227.7087,0.0841,3,23,0,Autumn,2023,9,39,332.4806,313.834,287.2358,23
2023-09-29 00:00:00,304.1098,-4.3786,35.4696,0.0,101114.775,10891.9463,0.0731,4,0,0,Autumn,2023,9,39,341.8256,342.8276,286.8228,0
2023-09-29 01:00:00,370.973,-1.3243,30.555,0.0,99671.792,11212.1648,0.0862,4,1,0,Autumn,2023,9,39,304.1098,325.1053,287.096,1
2023-09-29 02:00:00,334.3202,-4.1626,27.0343,0.0,99924.8416,10871.3464,0.0786,4,2,0,Autumn,2023,9,39,370.973,313.1319,287.0611,2
2023-09-29 03:00:00,345.028,-2.1502,32.5565,0.0,100389.6487,10764.1266,0.0832,4,3,0,Autumn,2023,9,39,334.3202,309.7507,287.2484,3
2023-09-29 04:00:00,361.3553,-2.9957,35.2815,0.0,99652.6601,10834.6717,0.0827,4,4,0,Autumn,2023,9,39,345.028,327.9372,287.5078,4
2023-09-29 05:00:00,297.6045,-6.8136,30.5212,0.0,100964.1094,11139.01,0.0823,4,5,0,Autumn,2023,9,39,361.3553,301.6563,287.531,5
2023-09-29 06:00:00,269.8249,-5.3732,33.343,0.0,100002.308,10918.6241,0.074,4,6,0,Autumn,2023,9,39,297.6045,279.2498,287.265,6
2023-09-29 07:00:00,264.3354,-4.9237,42.5247,0.0,100280.5719,11295.5698,0.0771,4,7,0,Autumn,2023,9,39,269.8249,311.4523,287.1664,7
2023-09-29 08:00:00,259.7252,-4.7849,31.1174,0.0,100009.5068,11223.3465,0.0853,4,8,0,Autumn,2023,9,39,264.3354,256.9754,287.1156,8
2023-09-29 09:00:00,259.3863,-3.1605,23.604,0.0,100509.319,11135.2448,0.0825,4,9,0,Autumn,2023,9,39,259.7252,259.3661,287.1903,9
2023-09-29 10:00:00,269.0752,-4.1758,37.4054,0.0,99468.5778,11276.4648,0.0746,4,10,0,Autumn,2023,9,39,259.3863,241.8266,287.3538,10
2023-09-29 11:00:00,236.0625,-10.8656,34.6095,0.0,100785.9238,10765.4427,0.0819,4,11,0,Autumn,2023,9,39,269.0752,208.4583,287.2695,11
2023-09-29 12:00:00,264.2957,-7.6189,24.493,0.0,100115.8594,11191.7617,0.0748,4,12,0,Autumn,2023,9,39,236.0625,234.8237,287.3399,12
2023-09-29 13:00:00,259.846,-9.368,35.1761,0.0,100329.2294,11115.2966,0.0737,4,13,0,Autumn,2023,9,39,264.2957,225.7914,287.4174,13
2023-09-29 14:00:00,248.9373,-4.6425,28.0486,0.0,99630.8123,10745.7695,0.0769,4,14,0,Autumn,2023,9,39,259.846,236.7047,287.3459,14
2023-09-29 15:00:00,220.6244,-4.5122,35.2445,0.0,100168.6215,10856.4368,0.0795,4,15,0,Autumn,2023,9,39,248.9373,293.6739,286.9858,15
2023-09-29 16:00:00,277.8855,-4.4267,42.5742,0.0,99516.005,10968.706,0.074,4,16,0,Autumn,2023,9,39,220.6244,253.0769,286.9927,16
2023-09-29 17:00:00,287.8845,-6.9111,32.1531,0.0,100587.8222,10962.9801,0.0845,4,17,0,Autumn,2023,9,39,277.8855,278.6055,287.2762,17
2023-09-29 18:00:00,282.1609,-3.6449,38.4543,0.0,99355.0958,10992.2348,0.0765,4,18,0,Autumn,2023,9,39,287.8845,304.303,287.2202,18
2023-09-29 19:00:00,282.406,-3.5607,26.8955,0.0,100077.0867,10876.5702,0.0798,4,19,0,Autumn,2023,9,39,282.1609,285.1164,286.8787,19
2023-09-29 20:00:00,312.3155,-7.5035,25.4408,0.0,99805.7869,11296.2815,0.0822,4,20,0,Autumn,2023,9,39,282.406,295.5712,286.7485,20
2023-09-29 21:00:00,328.344,-7.9253,43.1248,0.0,99218.6861,10753.5756,0.0892,4,21,0,Autumn,2023,9,39,312.3155,329.5083,286.7862,21
2023-09-29 22:00:00,306.1497,-4.9935,34.577,0.0,99532.3206,10759.4563,0.083,4,22,0,Autumn,2023,9,39,328.344,332.4806,286.5513,22
2023-09-29 23:00:00,312.7645,-1.4096,36.2213,0.0,100224.7969,10811.9516,0.0785,4,23,0,Autumn,2023,9,39,306.1497,341.8256,286.4414,23
2023-09-30 00:00:00,399.6558,-1.5993,39.2265,0.0,99551.7215,10873.0035,0.0751,5,0,1,Autumn,2023,9,39,312.7645,304.1098,286.7556,0
2023-09-30 01:00:00,314.2778,-3.8719,30.8273,0.0,99665.4147,10857.4012,0.0737,5,1,1,Autumn,2023,9,39,399.6558,370.973,286.5312,1
2023-09-30 02:00:00,314.6469,-6.4587,37.592,0.0,100186.6723,11336.0235,0.0751,5,2,1,Autumn,2023,9,39,314.2778,334.3202,286.2632,2
2023-09-30 03:00:00,354.9879,-3.2251,36.8341,0.0,100457.4208,10868.3743,0.0793,5,3,1,Autumn,2023,9,39,314.6469,345.028,286.6262,3
2023-09-30 04:00:00,294.5477,-5.9036,26.9923,0.0,100330.3883,10975.7681,0.086,5,4,1,Autumn,2023,9,39,354.9879,361.3553,286.6723,4
2023-09-30 05:00:00,276.7079,-6.5338,41.0313,0.0,99976.7115,10747.6262,0.0794,5,5,1,Autumn,2023,9,39,294.5477,297.6045,286.5666,5
2023-09-30 06:00:00,302.0944,-9.2867,40.0007,0.0,100108.8195,10906.2444,0.0772,5,6,1,Autumn,2023,9,39,276.7079,269.8249,286.559,6
2023-09-30 07:00:00,239.4677,-4.794,27.0478,0.0,100059.3729,11120.3575,0.0806,5,7,1,Autumn,2023,9,39,302.0944,264.3354,286.2189,7
2023-09-30 08:00:00,251.2047,-6.2585,34.4678,0.0,99481.822,11136.1787,0.0882,5,8,1,Autumn,2023,9,39,239.4677,259.7252,286.1323,8
2023-09-30 09:00:00,265.8203,-4.8059,32.311,0.0,100139.7195,11196.9156,0.0762,5,9,1,Autumn,2023,9,39,251.2047,259.3863,286.4724,9
2023-09-30 10:00:00,270.0164,-9.5975,40.5579,0.0,99477.3702,10800.5556,0.0823,5,10,1,Autumn,2023,9,39,265.8203,269.0752,286.4681,10
2023-09-30 11:00:00,251.5984,-4.6591,26.4133,0.0,100307.1381,10865.4083,0.0782,5,11,1,Autumn,2023,9,39,270.0164,236.0625,286.5032,11
2023-09-30 12:00:00,238.986,-9.861,51.4784,0.0,100067.5678,11163.6079,0.081,5,12,1,Autumn,2023,9,39,251.5984,264.2957,286.456,12
2023-09-30 13:00:00,243.5983,-2.8229,32.594,0.0,98917.9,10995.2483,0.0832,5,13,1,Autumn,2023,9,39,238.986,259.846,286.7639,13
2023-09-30 14:00:00,269.6942,-3.955,37.1586,0.0,100489.5586,10987.9921,0.0869,5,14,1,Autumn,2023,9,39,243.5983,248.9373,286.7294,14
2023-09-30 15:00:00,275.7883,-5.5561,40.4039,0.0,99738.9841,11118.1072,0.0797,5,15,1,Autumn,2023,9,39,269.6942,220.6244,286.8775,15
2023-09-30 16:00:00,272.0993,-3.8733,32.4864,0.0,99697.598,11199.4124,0.0857,5,16,1,Autumn,2023,9,39,275.7883,277.8855,286.7934,16
2023-09-30 17:00:00,277.2509,-6.9549,32.8917,0.0,100477.9518,10860.3575,0.082,5,17,1,Autumn,2023,9,39,272.0993,287.8845,286.6977,17
2023-09-30 18:00:00,268.8713,-4.854,30.9522,0.0,99918.369,10979.343,0.0735,5,18,1,Autumn,2023,9,39,277.2509,282.1609,286.68,18
2023-09-30 19:00:00,286.8545,-3.4092,29.039,0.0,100298.7061,10976.111,0.079,5,19,1,Autumn,2023,9,39,268.8713,282.406,286.5433,19
2023-09-30 20:00:00,270.5945,-11.1873,34.8257,0.0,99673.3222,10806.3334,0.0916,5,20,1,Autumn,2023,9,39,286.8545,312.3155,286.1518,20
2023-09-30 21:00:00,318.5861,-5.8932,32.79,0.0,100401.8346,11060.02,0.0794,5,21,1,Autumn,2023,9,39,270.5945,328.344,286.3263,21
2023-09-30 22:00:00,309.0238,-5.044,30.9195,0.0,100098.6002,10892.2608,0.0784,5,22,1,Autumn,2023,9,39,318.5861,306.1497,286.0851,22
2023-09-30 23:00:00,320.1365,-5.3913,31.2116,0.0,100202.4583,10999.0436,0.0784,5,23,1,Autumn,2023,9,39,309.0238,312.7645,286.1295,23
2023-10-01 00:00:00,361.7486,-2.0857,36.7809,0.0,99910.7382,11129.9043,0.0804,6,0,1,Autumn,2023,10,39,320.1365,399.6558,286.3923,0
2023-10-01 01:00:00,353.1109,-7.2477,29.9119,0.0,100814.885,11053.7266,0.0758,6,1,1,Autumn,2023,10,39,361.7486,314.2778,286.6358,1
2023-10-01 02:00:00,317.7458,-6.2422,32.6649,0.0,100935.2216,10822.6062,0.0712,6,2,1,Autumn,2023,10,39,353.1109,314.6469,286.2888,2
2023-10-01 03:00:00,311.4548,-8.8316,38.3931,0.0,98898.1414,11040.7615,0.0788,6,3,1,Autumn,2023,10,39,317.7458,354.9879,286.2013,3
2023-10-01 04:00:00,357.9338,-1.9793,35.1358,0.0,100463.1779,11027.7605,0.0809,6,4,1,Autumn,2023,10,39,311.4548,294.5477,286.684,4
2023-10-01 05:00:00,284.7363,-5.4924,28.6519,0.0,99460.1297,10887.7635,0.0854,6,5,1,Autumn,2023,10,39,357.9338,276.7079,286.6634,5
2023-10-01 06:00:00,300.9429,-5.8767,33.7804,0.0,100254.8384,10827.3792,0.0808,6,6,1,Autumn,2023,10,39,284.7363,302.0944,286.817,6
2023-10-01 07:00:00,304.6046,-5.1048,36.0848,0.0,99111.162,11030.806,0.0833,6,7,1,Autumn,2023,10,39,300.9429,239.4677,286.9807,7
2023-10-01 08:00:00,266.1303,-3.7274,38.8461,0.0,100201.6191,10720.569,0.0768,6,8,1,Autumn,2023,10,39,304.6046,251.2047,287.0983,8
2023-10-01 09:00:00,261.6498,-4.3051,30.1228,0.0,99581.8812,10786.4187,0.0741,6,9,1,Autumn,2023,10,39,266.1303,265.8203,287.3079,9
2023-10-01 10:00:00,213.5598,0.2959,31.1071,0.0,99770.5895,10743.343,0.0844,6,10,1,Autumn,2023,10,39,261.6498,270.0164,286.9581,10
2023-10-01 11:00:00,232.3955,-4.092,30.4239,0.0,99783.9529,10757.6116,0.0859,6,11,1,Autumn,2023,10,39,213.5598,251.5984,286.8962,11
2023-10-01 12:00:00,241.4799,-5.9304,30.6721,0.0,99632.7246,10904.2343,0.0876,6,12,1,Autumn,2023,10,39,232.3955,238.986,286.928,12
2023-10-01 13:00:00,266.729,-6.1226,35.9247,0.0,99646.2957,11212.4119,0.0887,6,13,1,Autumn,2023,10,39,241.4799,243.5983,286.8941,13
2023-10-01 14:00:00,231.759,-5.7854,36.8722,0.0,99800.9929,11123.6762,0.0893,6,14,1,Autumn,2023,10,39,266.729,269.6942,286.6043,14
2023-10-01 15:00:00,251.8589,-8.0035,39.1542,0.0,99923.0344,11224.6409,0.0861,6,15,1,Autumn,2023,10,39,231.759,275.7883,286.5942,15
2023-10-01 16:00:00,287.4792,-4.9201,33.4438,0.0,100161.5659,10877.8512,0.0798,6,16,1,Autumn,2023,10,39,251.8589,272.0993,286.8725,16
2023-10-01 17:00:00,298.8478,-3.4329,26.8731,0.0,100930.3545,10597.8052,0.0841,6,17,1,Autumn,2023,10,39,287.4792,277.2509,287.0152,17
2023-10-01 18:00:00,293.8889,-6.2266,37.2471,0.0,99526.5621,10880.5377,0.0811,6,18,1,Autumn,2023,10,39,298.8478,268.8713,286.8054,18
2023-10-01 19:00:00,287.1022,-6.6146,34.6954,0.0,100063.3543,11225.5388,0.0815,6,19,1,Autumn,2023,10,39,293.8889,286.8545,286.8262,19
2023-10-01 20:00:00,324.467,-1.968,34.1996,0.0,100386.3262,10921.2966,0.0846,6,20,1,Autumn,2023,10,39,287.1022,270.5945,287.0114,20
2023-10-01 21:00:00,326.234,-7.8528,27.4827,0.0,99645.554,10995.6442,0.089,6,21,1,Autumn,2023,10,39,324.467,318.5861,287.0015,21
2023-10-01 22:00:00,304.7084,-9.1355,32.9205,0.0,98871.365,10957.0775,0.0865,6,22,1,Autumn,2023,10,39,326.234,309.0238,286.8452,22
2023-10-01 23:00:00,332.1308,-7.3057,27.9314,0.0,99045.361,11139.4878,0.0826,6,23,1,Autumn,2023,10,39,304.7084,320.1365,286.7881,23
2023-10-02 00:00:00,345.9872,-8.0774,36.7477,0.0,98889.7552,11166.3077,0.0832,0,0,0,Autumn,2023,10,40,332.1308,361.7486,286.8237,0
2023-10-02 01:00:00,366.7837,-4.2241,32.1884,0.0,100770.0584,10690.4067,0.0845,0,1,0,Autumn,2023,10,40,345.9872,353.1109,287.043,1
2023-10-02 02:00:00,315.6192,-5.7179,31.7402,0.0,100307.0776,10514.1916,0.0886,0,2,0,Autumn,2023,10,40,366.7837,317.7458,287.0127,2
2023-10-02 03:00:00,341.8296,-5.4359,26.6521,0.0,100377.9877,11131.2046,0.092,0,3,0,Autumn,2023,10,40,315.6192,311.4548,287.1597,3
2023-10-02 04:00:00,299.9134,-2.6907,39.4733,0.0,100490.704,10957.6991,0.0833,0,4,0,Autumn,2023,10,40,341.8296,357.9338,287.2112,4
2023-10-02 05:00:00,298.6987,-6.3792,33.045,0.0,99712.2646,11131.3361,0.0817,0,5,0,Autumn,2023,10,40,299.9134,284.7363,287.2211,5
2023-10-02 06:00:00,279.8149,-3.4463,34.7727,0.0,101151.5223,10944.1251,0.0835,0,6,0,Autumn,2023,10,40,298.6987,300.9429,287.1749,6
2023-10-02 07:00:00,315.6162,-1.9739,30.6604,0.0,100167.7333,11104.3972,0.0878,0,7,0,Autumn,2023,10,40,279.8149,304.6046,287.4522,7
2023-10-02 08:00:00,277.194,-5.9079,26.085,0.0,99963.6137,10973.1745,0.0853,0,8,0,Autumn,2023,10,40,315.6162,266.1303,287.491,8
2023-10-02 09:00:00,269.4487,-3.5225,31.6797,0.0,100555.0009,10856.325,0.0801,0,9,0,Autumn,2023,10,40,277.194,261.6498,287.6215,9
2023-10-02 10:00:00,230.1562,-5.4802,32.4801,0.0,100333.6499,10920.9133,0.0827,0,10,0,Autumn,2023,10,40,269.4487,213.5598,287.5218,10
2023-10-02 11:00:00,250.0118,-3.1483,35.8016,0.0,100667.523,10966.5394,0.0828,0,11,0,Autumn,2023,10,40,230.1562,232.3955,287.5688,11
2023-10-02 12:00:00,212.2895,-8.1395,32.5627,0.0,100696.9166,11122.4791,0.0794,0,12,0,Autumn,2023,10,40,250.0118,241.4799,287.3984,12
2023-10-02 13:00:00,187.6461,-8.2876,30.7461,0.0,99823.3767,10965.9075,0.0794,0,13,0,Autumn,2023,10,40,212.2895,266.729,287.2168,13
2023-10-02 14:00:00,236.7751,-5.7791,26.8211,0.0,100093.5124,10785.8534,0.0766,0,14,0,Autumn,2023,10,40,187.6461,231.759,287.2882,14
2023-10-02 15:00:00,278.0166,-6.7744,34.5801,0.0,99545.4023,11333.1718,0.0819,0,15,0,Autumn,2023,10,40,236.7751,251.8589,287.2938,15
2023-10-02 16:00:00,254.6755,-6.0299,30.355,0.0,99185.8589,11062.5027,0.0883,0,16,0,Autumn,2023,10,40,278.0166,287.4792,287.2053,16
2023-10-02 17:00:00,285.384,-5.4356,40.9419,0.0,100418.3986,11272.434,0.0878,0,17,0,Autumn,2023,10,40,254.6755,298.8478,287.4031,17
2023-10-02 18:00:00,340.2371,-3.5565,35.0886,0.0,100478.5179,10781.73,0.0825,0,18,0,Autumn,2023,10,40,285.384,293.8889,287.9252,18
2023-10-02 19:00:00,297.1514,-5.8118,37.1484,0.0,99008.88,10949.5119,0.0916,0,19,0,Autumn,2023,10,40,340.2371,287.1022,287.7883,19
2023-10-02 20:00:00,347.1995,-6.6443,33.0939,0.0,99641.396,11038.4057,0.0824,0,20,0,Autumn,2023,10,40,297.1514,324.467,287.9047,20
2023-10-02 21:00:00,279.7601,-5.6996,35.3442,0.0,100028.0417,11131.8175,0.081,0,21,0,Autumn,2023,10,40,347.1995,326.234,287.7055,21
2023-10-02 22:00:00,319.3521,-6.5348,29.8843,0.0,100075.6939,10622.7419,0.0728,0,22,0,Autumn,2023,10,40,279.7601,304.7084,287.6324,22
2023-10-02 23:00:00,346.2285,-6.8645,28.4467,0.0,101022.5005,10628.6855,0.0837,0,23,0,Autumn,2023,10,40,319.3521,332.1308,287.6783,23
2023-10-03 00:00:00,332.7558,-8.2148,34.8563,0.0,99686.5309,10868.479,0.0782,1,0,0,Autumn,2023,10,40,346.2285,345.9872,287.7483,0
2023-10-03 01:00:00,345.7406,-4.8498,37.6326,0.0,99914.3468,11110.1147,0.0899,1,1,0,Autumn,2023,10,40,332.7558,366.7837,287.8003,1
2023-10-03 02:00:00,312.9901,-6.1262,25.0515,0.0,100324.9287,10866.182,0.0765,1,2,0,Autumn,2023,10,40,345.7406,315.6192,287.7006,2
2023-10-03 03:00:00,365.3413,-3.0562,32.2851,0.0,99824.8985,10975.3575,0.0891,1,3,0,Autumn,2023,10,40,312.9901,341.8296,288.0747,3
2023-10-03 04:00:00,338.6783,-7.8835,43.9912,0.0,99747.5119,11011.1204,0.0837,1,4,0,Autumn,2023,10,40,365.3413,299.9134,288.2118,4
2023-10-03 05:00:00,312.3741,-6.0729,37.1767,0.0,99706.47,10835.0846,0.0769,1,5,0,Autumn,2023,10,40,338.6783,298.6987,288.2324,5
2023-10-03 06:00:00,266.492,-1.3629,42.4688,0.0,100116.4901,11293.5907,0.0744,1,6,0,Autumn,2023,10,40,312.3741,279.8149,288.2127,6
2023-10-03 07:00:00,274.5124,-6.868,31.6104,0.0,99912.1548,10841.737,0.0845,1,7,0,Autumn,2023,10,40,266.492,315.6162,288.1108,7
2023-10-03 08:00:00,283.6884,-5.4618,32.4911,0.0,100341.24,10587.7267,0.0781,1,8,0,Autumn,2023,10,40,274.5124,277.194,288.2981,8
2023-10-03 09:00:00,237.4687,-7.4204,39.6143,0.0,100178.7291,10804.2801,0.0728,1,9,0,Autumn,2023,10,40,283.6884,269.4487,288.2734,9
2023-10-03 10:00:00,272.0086,-7.6856,37.8982,0.0,98542.3051,10834.038,0.0926,1,10,0,Autumn,2023,10,40,237.4687,230.1562,288.3641,10
2023-10-03 11:00:00,248.6966,-1.8941,34.3087,0.0,99124.2367,11035.4798,0.087,1,11,0,Autumn,2023,10,40,272.0086,250.0118,288.333,11
2023-10-03 12:00:00,236.0719,-4.6467,28.468,0.0,99749.6186,11045.7561,0.077,1,12,0,Autumn,2023,10,40,248.6966,212.2895,288.4381,12
2023-10-03 13:00:00,256.5642,-4.7214,40.5649,0.0,100490.0013,11118.1078,0.0736,1,13,0,Autumn,2023,10,40,236.0719,187.6461,288.4808,13
2023-10-03 14:00:00,222.2061,-8.3814,47.3317,0.0,99674.1608,11376.6382,0.0886,1,14,0,Autumn,2023,10,40,256.5642,236.7751,288.303,14
2023-10-03 15:00:00,248.3385,-4.2713,26.9213,0.0,100187.2956,11006.4243,0.0759,1,15,0,Autumn,2023,10,40,222.2061,278.0166,288.3092,15
2023-10-03 16:00:00,250.1083,-2.6739,41.7987,0.0,100299.2479,11169.6509,0.0832,1,16,0,Autumn,2023,10,40,248.3385,254.6755,288.1598,16
2023-10-03 17:00:00,243.7693,-2.6898,32.4391,0.0,100270.1331,10911.748,0.0849,1,17,0,Autumn,2023,10,40,250.1083,285.384,288.2081,17
2023-10-03 18:00:00,246.6346,-3.6521,33.1133,0.0,99726.2879,11058.6614,0.0801,1,18,0,Autumn,2023,10,40,243.7693,340.2371,288.044,18
2023-10-03 19:00:00,280.6251,-7.2477,36.1288,0.0,99425.9562,10931.0251,0.0778,1,19,0,Autumn,2023,10,40,246.6346,297.1514,287.8332,19
2023-10-03 20:00:00,299.6039,-4.3625,28.753,0.0,99343.8878,10970.8884,0.0732,1,20,0,Autumn,2023,10,40,280.6251,347.1995,287.8048,20
2023-10-03 21:00:00,336.3195,-3.6536,34.5949,0.0,101485.4676,11034.0199,0.085,1,21,0,Autumn,2023,10,40,299.6039,279.7601,287.9929,21
2023-10-03 22:00:00,323.7179,-8.5776,26.7243,0.0,100227.7131,11197.5296,0.0946,1,22,0,Autumn,2023,10,40,336.3195,319.3521,288.2589,22
2023-10-03 23:00:00,346.2877,-7.2313,37.161,0.0,100920.2915,10989.9831,0.0769,1,23,0,Autumn,2023,10,40,323.7179,346.2285,288.1707,23
2023-10-04 00:00:00,301.9917,-3.2002,46.3965,0.0,99583.4449,10990.2455,0.0777,2,0,0,Autumn,2023,10,40,346.2877,332.7558,288.0368,0
2023-10-04 01:00:00,343.7535,-3.2244,32.0302,0.0,100624.1592,11064.2643,0.0866,2,1,0,Autumn,2023,10,40,301.9917,345.7406,288.2722,1
2023-10-04 02:00:00,299.7426,-8.0737,34.3842,0.0,99761.5947,11177.2829,0.0705,2,2,0,Autumn,2023,10,40,343.7535,312.9901,288.0399,2
2023-10-04 03:00:00,313.4496,-3.3865,34.6305,0.0,99985.5258,10719.9557,0.0787,2,3,0,Autumn,2023,10,40,299.7426,365.3413,287.7847,3
2023-10-04 04:00:00,329.7486,-4.7859,40.1602,0.0,99856.8181,11050.3468,0.0837,2,4,0,Autumn,2023,10,40,313.4496,338.6783,287.8679,4
2023-10-04 05:00:00,293.3823,-3.4145,37.2557,0.0,99560.282,10735.3464,0.0785,2,5,0,Autumn,2023,10,40,329.7486,312.3741,288.0353,5
2023-10-04 06:00:00,263.7091,-6.2456,39.8296,0.0,99567.8822,11263.4067,0.0853,2,6,0,Autumn,2023,10,40,293.3823,266.492,287.9893,6
2023-10-04 07:00:00,300.4034,-3.6862,32.6967,0.0,99980.4463,11069.3138,0.0847,2,7,0,Autumn,2023,10,40,263.7091,274.5124,288.0332,7
2023-10-04 08:00:00,280.0657,-3.2889,37.3957,0.0,99706.4601,11246.8818,0.0833,2,8,0,Autumn,2023,10,40,300.4034,283.6884,288.0994,8
2023-10-04 09:00:00,285.3778,-5.6792,18.3888,0.0,100063.3601,10668.5973,0.0789,2,9,0,Autumn,2023,10,40,280.0657,237.4687,288.4488,9
2023-10-04 10:00:00,217.769,-4.941,38.5652,0.0,99581.0853,10967.7885,0.0806,2,10,0,Autumn,2023,10,40,285.3778,272.0086,287.9973,10
2023-10-04 11:00:00,204.1057,-6.2736,29.1389,0.0,100353.7304,11175.636,0.0831,2,11,0,Autumn,2023,10,40,217.769,248.6966,287.8649,11
2023-10-04 12:00:00,269.3016,-1.6733,33.5899,0.0,99770.0183,11282.3919,0.0837,2,12,0,Autumn,2023,10,40,204.1057,236.0719,288.0689,12
2023-10-04 13:00:00,211.5007,-5.2171,38.9541,0.0,100818.4669,11071.6534,0.0898,2,13,0,Autumn,2023,10,40,269.3016,256.5642,287.9404,13
2023-10-04 14:00:00,244.8627,-6.8206,27.5474,0.0,99974.6875,10916.0389,0.0863,2,14,0,Autumn,2023,10,40,211.5007,222.2061,287.8503,14
2023-10-04 15:00:00,246.8857,-6.4082,40.675,0.0,99948.9093,10947.5797,0.0808,2,15,0,Autumn,2023,10,40,244.8627,248.3385,287.8442,15
2023-10-04 16:00:00,249.0413,-4.723,34.6063,0.0,100801.7675,10793.1359,0.0855,2,16,0,Autumn,2023,10,40,246.8857,250.1083,287.9831,16
2023-10-04 17:00:00,247.9971,-3.4699,42.4934,0.0,99752.3601,11294.1206,0.0858,2,17,0,Autumn,2023,10,40,249.0413,243.7693,288.0563,17
2023-10-04 18:00:00,279.6718,-7.6482,30.7136,0.0,99796.5471,11131.8246,0.0794,2,18,0,Autumn,2023,10,40,247.9971,246.6346,288.0815,18
2023-10-04 19:00:00,322.9908,-1.2812,26.1639,0.0,99649.5131,10965.7067,0.0856,2,19,0,Autumn,2023,10,40,279.6718,280.6251,288.1965,19
2023-10-04 20:00:00,300.8352,-4.3592,35.0831,0.0,100102.2169,11110.3518,0.0815,2,20,0,Autumn,2023,10,40,322.9908,299.6039,288.1707,20
2023-10-04 21:00:00,297.2715,-4.0436,38.1632,0.0,99632.4098,10979.474,0.0841,2,21,0,Autumn,2023,10,40,300.8352,336.3195,287.9491,21
2023-10-04 22:00:00,330.9142,-5.1709,38.5826,0.0,100388.3325,10941.2958,0.0877,2,22,0,Autumn,2023,10,40,297.2715,323.7179,287.793,22
2023-10-04 23:00:00,296.5943,-4.938,29.5504,0.0,99976.7107,10850.4815,0.0878,2,23,0,Autumn,2023,10,40,330.9142,346.2877,287.6904,23
2023-10-05 00:00:00,345.095,-5.2564,27.5563,0.0,100419.4452,10855.0913,0.0783,3,0,0,Autumn,2023,10,40,296.5943,301.9917,287.7039,0
2023-10-05 01:00:00,348.8018,-2.9243,34.1179,0.0,100363.0925,11078.8115,0.0771,3,1,0,Autumn,2023,10,40,345.095,343.7535,287.845,1
2023-10-05 02:00:00,320.1438,-4.9757,38.2617,0.0,99743.7587,11212.1825,0.0916,3,2,0,Autumn,2023,10,40,348.8018,299.7426,287.8867,2
2023-10-05 03:00:00,338.4256,-3.4258,38.0084,0.0,99631.5133,10935.3944,0.0916,3,3,0,Autumn,2023,10,40,320.1438,313.4496,288.0574,3
2023-10-05 04:00:00,307.4444,-5.8276,43.5401,0.0,99835.8199,10844.1075,0.0863,3,4,0,Autumn,2023,10,40,338.4256,329.7486,287.9354,4
2023-10-05 05:00:00,295.1334,-4.5686,33.8122,0.0,100004.4341,11193.1662,0.0812,3,5,0,Autumn,2023,10,40,307.4444,293.3823,287.8966,5
2023-10-05 06:00:00,268.1296,-6.5677,26.455,0.0,100167.011,11018.4827,0.0812,3,6,0,Autumn,2023,10,40,295.1334,263.7091,287.8304,6
2023-10-05 07:00:00,292.3767,-2.5268,41.6628,0.0,100222.5657,10556.2214,0.0778,3,7,0,Autumn,2023,10,40,268.1296,300.4034,287.7168,7
